Date,Value,USD_PM,bchain_10,lb_10
2019-01-13,3599.841667,1288.95,3840.7208333000067,1286.5700000000002
2019-01-14,3531.96,1292.75,3811.654166600007,1287.8550000000002
2019-01-15,3656.785,1294.4,3791.6706666000073,1289.3050000000003
2019-01-16,3621.270833,1292.3,3761.7520832000073,1290.5450000000003
2019-01-17,3621.43,1290.7,3720.285749900008,1290.3950000000002
2019-01-18,3632.395,1284.2,3680.3002499000077,1290.1700000000003
2019-01-19,3690.523333,1284.2,3645.9387499000068,1289.7300000000002
2019-01-20,3703.98,1284.2,3635.0781666000066,1288.9600000000005
2019-01-21,3548.4275,1279.55,3625.2959166000064,1288.0200000000002
2019-01-22,3540.02,1282.1,3614.6633333000063,1287.3350000000003
2019-01-23,3587.35,1279.8,3613.414166600006,1286.42
2019-01-24,3566.4,1283.7,3616.8581666000064,1285.515
2019-01-25,3586.25,1293.9,3609.804666600007,1285.4650000000001
2019-01-26,3577.79,1293.9,3605.4565833000065,1285.6250000000002
2019-01-27,3576.3,1293.9,3600.943583300007,1285.9450000000002
2019-01-28,3554.5,1302.15,3593.1540833000063,1287.74
2019-01-29,3448.58,1307.55,3568.9597500000064,1290.0749999999998
2019-01-30,3421.6,1310.7,3540.7217500000065,1292.725
2019-01-31,3470.0,1323.25,3532.8790000000067,1297.0949999999998
2019-02-01,3444.81,1318.7,3523.3580000000065,1300.7549999999999
2019-02-02,3475.33,1318.7,3512.156000000007,1304.645
2019-02-03,3506.22,1318.7,3506.138000000007,1308.145
2019-02-04,3456.02,1312.15,3493.1150000000066,1309.97
2019-02-05,3452.35,1314.2,3480.5710000000063,1312.0000000000002
2019-02-06,3467.34,1312.4,3469.6750000000065,1313.8500000000001
2019-02-07,3405.7,1310.0,3454.7950000000064,1314.6350000000002
2019-02-08,3394.76,1314.85,3449.4130000000064,1315.3650000000002
2019-02-09,3661.08,1314.85,3473.3610000000067,1315.7800000000002
2019-02-10,3664.38,1314.85,3492.7990000000063,1314.9400000000003
2019-02-11,3686.29,1306.4,3516.947000000006,1313.7100000000003
2019-02-12,3629.47,1310.0,3532.361000000006,1312.8400000000001
2019-02-13,3632.42,1312.8,3544.9810000000057,1312.25
2019-02-14,3614.5,1311.45,3560.829000000005,1312.18
2019-02-15,3600.31,1316.55,3575.625000000005,1312.415
2019-02-16,3608.2,1316.55,3589.7110000000052,1312.83
2019-02-17,3619.55,1316.55,3611.096000000005,1313.485
2019-02-18,3670.74,1325.5,3638.6940000000045,1314.5499999999997
2019-02-19,3910.8,1334.15,3663.6660000000047,1316.4799999999998
2019-02-20,3926.53,1343.75,3689.881000000005,1319.3699999999997
2019-02-21,3987.18,1331.25,3719.970000000005,1321.8549999999998
2019-02-22,3944.88,1329.05,3751.5110000000045,1323.7599999999998
2019-02-23,3983.48,1329.05,3786.6170000000047,1325.3849999999998
2019-02-24,4139.6,1329.05,3839.127000000005,1327.1449999999995
2019-02-25,3766.89,1331.05,3855.785000000005,1328.5949999999996
2019-02-26,3848.33,1325.05,3879.7980000000052,1329.4449999999995
2019-02-27,3831.45,1322.85,3900.988000000005,1330.0749999999996
2019-02-28,3833.23,1319.15,3917.2370000000055,1329.4399999999996
2019-03-01,3850.08,1311.95,3911.1650000000054,1327.2199999999998
2019-03-02,3834.62,1311.95,3901.9740000000056,1324.0399999999997
2019-03-03,3831.44,1311.95,3886.400000000006,1322.11
2019-03-04,3814.58,1285.4,3873.3700000000063,1317.745
2019-03-05,3730.98,1283.8,3848.1200000000063,1313.2199999999998
2019-03-06,3872.25,1285.85,3821.3850000000066,1308.9
2019-03-07,3876.85,1285.3,3832.381000000006,1304.325
2019-03-08,3886.82,1296.75,3836.230000000006,1301.4950000000001
2019-03-09,3875.96,1296.75,3840.6810000000064,1298.885
2019-03-10,3950.56,1296.75,3852.4140000000057,1296.645
2019-03-11,3928.17,1292.75,3860.2230000000054,1294.725
2019-03-12,3881.09,1297.05,3864.8700000000053,1293.235
2019-03-13,3892.51,1306.95,3870.9770000000053,1292.735
2019-03-14,3877.77,1295.55,3877.296000000005,1293.7499999999998
2019-03-15,3885.21,1303.5,3892.7190000000046,1295.7199999999998
2019-03-16,3936.5,1303.5,3899.144000000005,1297.485
2019-03-17,4015.95,1303.5,3913.0540000000046,1299.3049999999998
2019-03-18,3994.92,1305.6,3923.864000000004,1300.19
2019-03-19,3998.77,1307.7,3936.145000000004,1301.285
2019-03-20,4029.11,1303.7,3944.0000000000045,1301.98
2019-03-21,4056.4,1309.6,3956.823000000005,1303.6650000000002
2019-03-22,3992.34,1311.3,3967.948000000004,1305.0900000000001
2019-03-23,3999.06,1311.3,3978.6030000000037,1305.525
2019-03-24,4011.92,1311.3,3992.0180000000037,1307.1
2019-03-25,3994.11,1319.55,4002.908000000004,1308.705
2019-03-26,3935.89,1316.3,4002.847000000004,1309.985
2019-03-27,3947.74,1309.7,3996.026000000004,1310.605
2019-03-28,4048.51,1295.15,4001.3850000000043,1309.56
2019-03-29,4037.37,1295.4,4005.245000000005,1308.3299999999997
2019-03-30,4115.55,1295.4,4013.889000000005,1307.4999999999995
2019-03-31,4114.44,1295.4,4019.693000000005,1306.0799999999995
2019-04-01,4114.16,1293.5,4031.875000000006,1304.2999999999997
2019-04-02,4152.53,1290.3,4047.222000000006,1302.1999999999996
2019-04-03,4882.88,1290.45,4134.318000000006,1300.1149999999998
2019-04-04,4959.81,1283.15,4230.888000000005,1296.475
2019-04-05,4911.24,1288.45,4328.423000000005,1293.69
2019-04-06,5028.77,1288.45,4436.526000000005,1291.565
2019-04-07,5053.52,1288.45,4537.027000000005,1290.895
2019-04-08,5189.39,1300.0,4652.229000000005,1291.355
2019-04-09,5268.71,1303.0,4767.545000000004,1292.1150000000002
2019-04-10,5175.81,1305.45,4873.682000000003,1293.1200000000003
2019-04-11,5310.18,1298.8,4993.284000000003,1293.65
2019-04-12,5035.02,1294.3,5081.533000000003,1294.0500000000002
2019-04-13,5072.85,1294.3,5100.530000000003,1294.435
2019-04-14,5064.62,1294.3,5111.011000000004,1295.55
2019-04-15,5152.51,1285.65,5135.1380000000045,1295.27
2019-04-16,5036.18,1276.35,5135.879000000004,1294.06
2019-04-17,5196.65,1275.85,5150.192000000005,1292.7999999999997
2019-04-18,5220.37,1275.7,5153.290000000005,1290.37
2019-04-19,5276.31,1275.7,5154.050000000005,1287.6399999999999
2019-04-20,5277.04,1275.7,5164.173000000005,1284.665
2019-04-21,5309.28,1275.7,5164.083000000005,1282.355
2019-04-22,5281.83,1275.7,5188.764000000006,1280.4950000000003
2019-04-23,5377.19,1269.5,5219.198000000006,1278.0150000000003
2019-04-24,5518.16,1271.65,5264.552000000006,1275.7500000000005
2019-04-25,5434.19,1280.8,5292.720000000007,1275.2650000000003
2019-04-26,5195.61,1284.2,5308.663000000006,1276.0500000000004
2019-04-27,5292.83,1284.2,5318.281000000006,1276.8850000000004
2019-04-28,5280.19,1284.2,5324.263000000006,1277.7350000000004
2019-04-29,5301.29,1279.5,5326.761000000007,1278.1150000000002
2019-04-30,5260.65,1282.3,5325.122000000007,1278.775
2019-05-01,5269.79,1283.8,5321.173000000007,1279.585
2019-05-02,5326.67,1270.95,5325.6570000000065,1279.1100000000001
2019-05-03,5390.16,1278.55,5326.954000000007,1280.0149999999999
2019-05-04,5657.14,1278.55,5340.852000000006,1280.705
2019-05-05,5771.08,1278.55,5374.5410000000065,1280.48
2019-05-06,5717.66,1278.55,5426.7460000000065,1279.9149999999997
2019-05-07,5684.47,1281.2,5465.910000000006,1279.6149999999998
2019-05-08,5755.72,1285.2,5513.463000000006,1279.7149999999997
2019-05-09,5936.72,1286.1,5577.006000000007,1280.3749999999998
2019-05-10,6146.91,1287.1,5665.632000000007,1280.855
2019-05-11,6348.02,1287.1,5773.455000000006,1281.185
2019-05-12,7248.31,1287.1,5965.619000000006,1282.8
2019-05-13,6978.63,1295.6,6124.466000000006,1284.505
2019-05-14,7823.11,1298.4,6341.063000000006,1286.4900000000002
2019-05-15,7992.69,1299.1,6563.224000000005,1288.5450000000003
2019-05-16,8206.9,1291.7,6812.148000000004,1289.8600000000004
2019-05-17,7885.96,1280.8,7032.297000000004,1289.8200000000002
2019-05-18,7362.22,1280.8,7192.947000000005,1289.38
2019-05-19,7265.05,1280.8,7325.780000000004,1288.85
2019-05-20,8193.7,1276.85,7530.459000000004,1287.825
2019-05-21,8007.03,1271.15,7696.360000000003,1286.23
2019-05-22,7952.5,1273.8,7766.779000000004,1284.8999999999999
2019-05-23,7625.93,1283.65,7831.509000000003,1283.7049999999997
2019-05-24,7880.29,1282.5,7837.227000000002,1282.1149999999998
2019-05-25,8003.26,1282.5,7838.2840000000015,1280.4549999999997
2019-05-26,8071.45,1282.5,7824.739000000001,1279.5349999999996
2019-05-27,8744.42,1282.5,7910.585000000001,1279.7049999999997
2019-05-28,8770.06,1278.3,8051.369000000001,1279.4549999999997
2019-05-29,8719.88,1281.65,8196.852,1279.5399999999997
2019-05-30,8662.98,1280.95,8243.78,1279.9499999999998
2019-05-31,8272.46,1295.55,8270.323,1282.3899999999999
2019-06-01,8553.81,1295.55,8330.454000000002,1284.5649999999998
2019-06-02,8554.8,1295.55,8423.341000000002,1285.7549999999997
2019-06-03,8739.03,1317.1,8509.215000000002,1289.2149999999997
2019-06-04,8134.92,1324.25,8522.381000000003,1293.3899999999999
2019-06-05,7675.8,1335.05,8482.816000000003,1298.6449999999998
2019-06-06,7786.04,1335.5,8386.978000000003,1303.9449999999997
2019-06-07,7803.23,1340.65,8290.295000000002,1310.1799999999998
2019-06-08,7998.29,1340.65,8218.136000000002,1316.0799999999997
2019-06-09,7931.34,1340.65,8144.972000000002,1322.0499999999997
2019-06-10,7640.61,1328.6,8081.787000000001,1325.3549999999998
2019-06-11,8020.38,1324.3,8028.444000000001,1328.2299999999998
2019-06-12,7917.58,1332.35,7964.722000000002,1331.9099999999999
2019-06-13,8173.06,1335.9,7908.125000000002,1333.7899999999997
2019-06-14,8237.88,1351.25,7918.421000000002,1336.4899999999998
2019-06-15,8693.6,1351.25,8020.201000000003,1338.11
2019-06-16,8859.47,1351.25,8127.5440000000035,1339.685
2019-06-17,8978.99,1341.3,8245.120000000004,1339.7499999999998
2019-06-18,9327.48,1341.35,8378.039000000004,1339.82
2019-06-19,9076.18,1344.05,8492.523000000005,1340.1599999999999
2019-06-20,9281.7,1379.5,8656.632000000003,1345.2499999999998
2019-06-21,9531.35,1397.15,8807.729000000003,1352.5349999999999
2019-06-22,10209.38,1397.15,9036.909000000003,1359.0149999999999
2019-06-23,10668.63,1397.15,9286.466000000004,1365.1399999999999
2019-06-24,10814.48,1405.7,9544.126000000004,1370.5849999999998
2019-06-25,11017.5,1431.4,9776.516000000003,1378.6
2019-06-26,11766.4,1403.95,10067.209000000003,1383.87
2019-06-27,12932.55,1402.5,10462.565000000002,1389.99
2019-06-28,11132.85,1409.0,10643.102000000003,1396.7549999999999
2019-06-29,12374.35,1409.0,10972.919000000004,1403.25
2019-06-30,11890.38,1409.0,11233.787000000004,1406.2
2019-07-01,10737.73,1390.1,11354.425000000003,1405.4950000000001
2019-07-02,10578.72,1391.05,11391.359000000002,1404.885
2019-07-03,10805.4,1413.5,11405.036000000002,1406.52
2019-07-04,11984.76,1414.9,11522.064000000002,1407.44
2019-07-05,11160.49,1388.65,11536.363000000001,1403.165
2019-07-06,10955.16,1388.65,11455.239000000003,1401.6349999999998
2019-07-07,11232.04,1388.65,11285.188000000004,1400.2499999999998
2019-07-08,11477.01,1400.1,11319.604000000003,1399.36
2019-07-09,12313.08,1391.55,11313.477000000003,1397.6149999999998
2019-07-10,12586.78,1408.3,11383.117000000002,1397.5449999999996
2019-07-11,12099.9,1413.75,11519.334,1399.9099999999996
2019-07-12,11352.87,1407.6,11596.749,1401.5649999999998
2019-07-13,11803.97,1407.6,11696.606000000002,1400.975
2019-07-14,11389.1,1407.6,11637.040000000003,1400.245
2019-07-15,10186.96,1412.4,11539.687000000002,1402.62
2019-07-16,10873.5,1409.85,11531.521000000002,1404.74
2019-07-17,9397.72,1410.35,11348.089000000002,1406.91
2019-07-18,9674.28,1417.45,11167.816000000003,1408.645
2019-07-19,10638.56,1439.7,11000.364000000001,1413.4600000000003
2019-07-20,10535.75,1439.7,10795.261000000002,1416.6000000000004
2019-07-21,10764.9,1439.7,10661.761000000002,1419.1950000000004
2019-07-22,10587.41,1427.75,10585.215000000002,1421.2100000000005
2019-07-23,10323.62,1425.55,10437.180000000002,1423.0050000000003
2019-07-24,9844.3,1426.95,10282.7,1424.9400000000003
2019-07-25,9772.17,1416.1,10241.221000000001,1425.3100000000004
2019-07-26,9875.17,1420.4,10141.388,1426.3650000000002
2019-07-27,9848.65,1420.4,10186.481,1427.3700000000003
2019-07-28,9473.99,1420.4,10166.452000000001,1427.6650000000002
2019-07-29,9530.0,1419.05,10055.596000000001,1425.6
2019-07-30,9501.33,1425.9,9952.154,1424.2199999999998
2019-07-31,9589.13,1427.55,9834.577000000001,1423.0049999999997
2019-08-01,10084.7,1406.8,9784.306,1420.9099999999996
2019-08-02,10407.17,1441.75,9792.661000000002,1422.5299999999997
2019-08-03,10529.55,1441.75,9861.186000000002,1424.0099999999998
2019-08-04,10814.57,1441.75,9965.426000000001,1426.5749999999996
2019-08-05,10980.23,1465.25,10075.932,1431.0599999999997
2019-08-06,11787.99,1465.25,10269.866000000002,1435.5449999999996
2019-08-07,11465.67,1506.05,10469.034000000001,1444.1099999999997
2019-08-08,11960.82,1495.75,10712.116,1451.7799999999997
2019-08-09,11996.41,1497.7,10961.624,1458.9599999999998
2019-08-10,11856.64,1497.7,11188.375,1465.975
2019-08-11,11282.22,1497.7,11308.127,1475.065
2019-08-12,11566.84,1504.7,11424.094000000001,1481.3600000000001
2019-08-13,11386.26,1498.4,11509.765,1487.025
2019-08-14,10858.12,1513.25,11514.119999999999,1494.1750000000002
2019-08-15,10016.96,1515.65,11417.793,1499.2150000000001
2019-08-16,10302.17,1515.25,11269.211,1504.2150000000001
2019-08-17,10359.44,1515.25,11158.588,1505.1350000000002
2019-08-18,10214.52,1515.25,10983.958,1507.0850000000003
2019-08-19,10317.6,1496.6,10816.077000000001,1506.9750000000001
2019-08-20,10917.26,1504.55,10722.139,1507.66
2019-08-21,10760.56,1503.25,10669.973,1508.215
2019-08-22,10129.4,1502.05,10526.229,1507.9499999999998
2019-08-23,10111.98,1503.8,10398.801,1508.4899999999998
2019-08-24,10405.81,1503.8,10353.57,1507.5449999999996
2019-08-25,10143.8,1503.8,10366.253999999999,1506.3599999999997
2019-08-26,10135.06,1503.8,10349.543,1505.2149999999997
2019-08-27,10360.28,1532.95,10349.626999999999,1506.9849999999997
2019-08-28,10171.95,1537.15,10345.369999999999,1509.1749999999997
2019-08-29,9717.82,1540.2,10285.391999999998,1513.5349999999996
2019-08-30,9484.55,1528.4,10142.121,1515.9199999999996
2019-08-31,9577.99,1528.4,10023.864,1518.4349999999997
2019-09-01,9600.9,1528.4,9971.014,1521.0699999999997
2019-09-02,9769.79,1525.95,9936.795000000002,1523.2849999999999
2019-09-03,10386.64,1537.85,9934.878,1526.69
2019-09-04,10621.29,1546.1,9982.627000000002,1530.92
2019-09-05,10584.16,1529.1,10027.537000000002,1533.4500000000003
2019-09-06,10577.8,1523.7,10049.289000000002,1532.525
2019-09-07,10317.47,1523.7,10063.841000000004,1531.1800000000003
2019-09-08,10487.21,1523.7,10140.780000000002,1529.5300000000002
2019-09-09,10406.31,1509.2,10232.956000000002,1527.6100000000004
2019-09-10,10313.66,1498.25,10306.523000000001,1524.5950000000005
2019-09-11,10101.03,1490.65,10356.536000000002,1520.8200000000004
2019-09-12,10159.32,1515.2,10395.489000000001,1519.7450000000003
2019-09-13,10420.16,1503.1,10398.841000000002,1516.2700000000004
2019-09-14,10363.9,1503.1,10373.102000000003,1511.9700000000005
2019-09-15,10361.33,1503.1,10350.819000000001,1509.3700000000003
2019-09-16,10310.43,1497.2,10324.082,1506.7200000000005
2019-09-17,10265.63,1502.1,10318.898000000001,1504.5600000000004
2019-09-18,10190.36,1503.5,10289.213000000002,1502.5400000000004
2019-09-19,10157.59,1500.7,10264.341000000002,1501.6900000000003
2019-09-20,10275.88,1501.9,10260.563000000002,1502.0550000000003
2019-09-21,10173.11,1501.9,10267.771000000002,1503.1800000000003
2019-09-22,9979.49,1501.9,10249.788000000002,1501.8500000000001
2019-09-23,10033.05,1522.1,10211.077000000001,1503.7500000000002
2019-09-24,9683.38,1520.65,10143.025000000003,1505.505
2019-09-25,8553.61,1528.75,9962.253000000002,1508.0700000000002
2019-09-26,8432.23,1506.4,9774.433000000003,1508.99
2019-09-27,8055.64,1489.9,9553.434000000003,1507.77
2019-09-28,8193.9,1489.9,9353.788000000002,1506.4099999999999
2019-09-29,8225.0,1489.9,9160.529000000002,1505.3299999999997
2019-09-30,8056.74,1485.3,8938.615000000002,1503.6699999999996
2019-10-01,8307.74,1473.45,8752.078000000003,1500.8249999999998
2019-10-02,8322.92,1492.6,8586.421000000002,1499.895
2019-10-03,8382.03,1517.1,8421.319000000001,1499.395
2019-10-04,8236.17,1499.15,8276.598000000002,1497.245
2019-10-05,8155.48,1499.15,8236.785,1494.2849999999999
2019-10-06,8147.69,1499.15,8208.331000000002,1493.56
2019-10-07,7869.74,1501.25,8189.741000000002,1494.695
2019-10-08,8212.02,1505.85,8191.553000000003,1496.29
2019-10-09,8190.0,1507.25,8188.053000000003,1498.025
2019-10-10,8587.92,1494.8,8241.171000000002,1498.975
2019-10-11,8586.9,1479.15,8269.087000000001,1499.5449999999998
2019-10-12,8269.73,1479.15,8263.768,1498.1999999999998
2019-10-13,8308.01,1479.15,8256.366,1494.4049999999997
2019-10-14,8283.76,1490.6,8261.125,1493.5499999999997
2019-10-15,8353.54,1487.8,8280.931,1492.4149999999997
2019-10-16,8162.16,1485.1,8282.378,1491.0099999999998
2019-10-17,8002.51,1492.65,8295.654999999999,1490.1499999999999
2019-10-18,8076.78,1490.0,8282.130999999998,1488.5649999999998
2019-10-19,7954.15,1490.0,8258.545999999998,1486.8399999999997
2019-10-20,7960.04,1490.0,8195.757999999998,1486.36
2019-10-21,8231.06,1491.65,8160.173999999997,1487.61
2019-10-22,8222.52,1485.35,8155.452999999999,1488.23
2019-10-23,8026.76,1494.45,8127.327999999999,1489.76
2019-10-24,7469.56,1496.55,8045.9079999999985,1490.355
2019-10-25,7431.88,1513.45,7953.741999999998,1492.92
2019-10-26,8666.79,1513.45,8004.204999999999,1495.755
2019-10-27,9259.8,1513.45,8129.933999999999,1497.8350000000003
2019-10-28,9551.54,1492.4,8277.41,1498.0750000000003
2019-10-29,9218.76,1486.75,8403.871000000001,1497.7500000000002
2019-10-30,9433.35,1492.1,8551.202000000001,1497.9600000000003
2019-10-31,9164.62,1510.95,8644.558,1499.8900000000003
2019-11-01,9147.98,1508.8,8737.104000000001,1502.2350000000001
2019-11-02,9252.99,1508.8,8859.727000000003,1503.67
2019-11-03,9301.18,1508.8,9042.889000000001,1504.895
2019-11-04,9206.16,1509.45,9220.317000000001,1504.4950000000001
2019-11-05,9418.05,1488.95,9295.443000000001,1502.045
2019-11-06,9310.19,1486.05,9300.482,1499.3049999999998
2019-11-07,9343.34,1484.25,9279.662,1498.49
2019-11-08,9204.24,1464.15,9278.210000000001,1496.23
2019-11-09,8766.04,1464.15,9211.479000000001,1493.435
2019-11-10,8809.41,1464.15,9175.958000000002,1488.7549999999997
2019-11-11,9037.12,1458.7,9164.872000000001,1483.745
2019-11-12,8717.81,1452.05,9111.354000000001,1478.07
2019-11-13,8801.52,1462.9,9061.388000000003,1473.48
2019-11-14,8762.42,1466.65,9017.014000000001,1469.1999999999998
2019-11-15,8632.32,1466.9,8938.441,1466.9949999999997
2019-11-16,8457.69,1466.9,8853.191,1465.0799999999997
2019-11-17,8482.7,1466.9,8767.127,1463.3449999999998
2019-11-18,8503.93,1467.65,8697.096,1463.6949999999997
2019-11-19,8175.99,1468.45,8638.090999999999,1464.1249999999998
2019-11-20,8120.8,1471.7,8569.23,1464.8799999999999
2019-11-21,8081.81,1467.05,8473.698999999999,1465.7149999999997
2019-11-22,7617.07,1464.45,8363.625,1466.955
2019-11-23,7286.35,1464.45,8212.108,1467.1100000000001
2019-11-24,7324.03,1464.45,8068.269,1466.89
2019-11-25,6907.4,1458.4,7895.776999999999,1466.0400000000002
2019-11-26,7130.25,1454.65,7763.0329999999985,1464.815
2019-11-27,7163.63,1454.35,7631.125999999999,1463.5600000000002
2019-11-28,7523.83,1454.65,7533.115999999999,1462.2600000000002
2019-11-29,7431.0,1460.15,7458.616999999998,1461.43
2019-11-30,7757.47,1460.15,7422.283999999998,1460.275
2019-12-01,7557.72,1460.15,7369.874999999998,1459.585
2019-12-02,7402.69,1461.15,7348.437,1459.2549999999999
2019-12-03,7309.59,1477.3,7350.760999999999,1460.5399999999997
2019-12-04,7296.77,1475.1,7348.034999999999,1461.6049999999998
2019-12-05,7192.85,1475.95,7376.58,1463.36
2019-12-06,7395.97,1459.65,7403.152,1463.86
2019-12-07,7547.19,1459.65,7441.508,1464.3899999999999
2019-12-08,7504.83,1459.65,7439.608,1464.8899999999999
2019-12-09,7522.39,1461.7,7448.747,1465.0449999999998
2019-12-10,7337.42,1464.95,7406.742,1465.525
2019-12-11,7220.76,1466.8,7373.045999999999,1466.19
2019-12-12,7202.31,1467.8,7353.007999999999,1466.855
2019-12-13,7189.16,1466.6,7340.964999999999,1465.785
2019-12-14,7251.87,1466.6,7336.4749999999985,1464.935
2019-12-15,7067.74,1466.6,7323.963999999998,1464.0
2019-12-16,7111.14,1477.9,7295.480999999998,1465.825
2019-12-17,6879.54,1475.8,7228.715999999998,1467.44
2019-12-18,6612.12,1474.05,7139.444999999997,1468.8799999999999
2019-12-19,7284.29,1476.7,7115.634999999997,1470.3799999999999
2019-12-20,7150.86,1479.0,7096.978999999997,1471.7849999999999
2019-12-21,7190.17,1479.0,7093.919999999996,1473.0049999999999
2019-12-22,7143.2,1479.0,7088.008999999996,1474.125
2019-12-23,7514.41,1482.1,7120.533999999997,1475.675
2019-12-24,7322.08,1482.1,7127.554999999996,1477.225
2019-12-25,7250.69,1482.1,7145.849999999996,1478.775
2019-12-26,7192.72,1482.1,7154.007999999996,1479.1950000000002
2019-12-27,7194.4,1511.5,7185.493999999996,1482.765
2019-12-28,7243.93,1511.5,7248.674999999996,1486.5100000000002
2019-12-29,7301.07,1511.5,7250.3529999999955,1489.9900000000002
2019-12-30,7385.36,1514.75,7273.802999999995,1493.565
2019-12-31,7219.6,1514.75,7276.7459999999965,1497.14
2020-01-01,7168.31,1514.75,7279.256999999996,1500.7150000000001
2020-01-02,7175.68,1527.1,7245.383999999996,1505.2150000000001
2020-01-03,6944.33,1548.75,7207.608999999997,1511.88
2020-01-04,7326.35,1548.75,7215.174999999997,1518.545
2020-01-05,7347.89,1548.75,7230.691999999997,1525.21
2020-01-06,7351.57,1573.1,7246.408999999997,1531.3700000000001
2020-01-07,7759.24,1567.85,7297.939999999997,1537.005
2020-01-08,8165.47,1571.95,7384.379999999996,1543.0500000000002
2020-01-09,8042.65,1550.75,7450.108999999995,1546.65
2020-01-10,7817.92,1553.6,7509.940999999994,1550.5350000000003
2020-01-11,8184.66,1553.6,7611.5759999999955,1554.4200000000003
2020-01-12,8021.49,1553.6,7696.1569999999965,1557.0700000000002
2020-01-13,8173.97,1549.9,7819.1209999999965,1557.1850000000002
2020-01-14,8105.24,1545.1,7897.009999999997,1556.8200000000002
2020-01-15,8842.42,1549.0,8046.462999999996,1556.8450000000003
2020-01-16,8813.89,1554.55,8192.694999999996,1554.9900000000002
2020-01-17,8722.03,1557.6,8288.973999999997,1553.9650000000001
2020-01-18,8900.34,1557.6,8362.460999999996,1552.5300000000002
2020-01-19,8910.85,1557.6,8449.280999999997,1553.2150000000001
2020-01-20,8703.36,1560.15,8537.824999999997,1553.8700000000001
2020-01-21,8626.47,1551.3,8582.005999999998,1553.6399999999999
2020-01-22,8722.26,1556.9,8652.082999999995,1553.9699999999998
2020-01-23,8658.94,1562.9,8700.579999999996,1555.27
2020-01-24,8388.11,1564.3,8728.866999999995,1557.1899999999998
2020-01-25,8428.17,1564.3,8687.441999999995,1558.7199999999998
2020-01-26,8327.36,1564.3,8638.788999999995,1559.6949999999997
2020-01-27,8588.42,1580.1,8625.427999999996,1561.9449999999997
2020-01-28,8895.78,1574.0,8624.971999999996,1563.5849999999996
2020-01-29,9385.69,1573.45,8672.455999999995,1565.1699999999996
2020-01-30,9279.81,1578.25,8730.100999999995,1566.9799999999998
2020-01-31,9502.37,1584.2,8817.690999999995,1570.27
2020-02-01,9333.77,1584.2,8878.841999999995,1573.0
2020-02-02,9378.09,1584.2,8950.756999999994,1575.13
2020-02-03,9314.56,1574.75,9043.401999999995,1576.1750000000002
2020-02-04,9162.14,1558.35,9116.798999999995,1575.5800000000004
2020-02-05,9162.14,1553.3,9200.276999999995,1574.4800000000002
2020-02-06,9614.9,1563.3,9302.924999999994,1572.8000000000002
2020-02-07,9755.66,1572.65,9388.912999999995,1572.6650000000002
2020-02-08,9807.54,1572.65,9431.097999999994,1572.585
2020-02-09,9907.12,1572.65,9493.828999999994,1572.025
2020-02-10,10162.41,1573.2,9559.832999999995,1570.925
2020-02-11,9854.79,1570.5,9611.934999999994,1569.5549999999998
2020-02-12,10275.38,1563.7,9701.663999999995,1567.5049999999999
2020-02-13,10354.3,1575.05,9805.637999999995,1567.5349999999999
2020-02-14,10242.43,1581.4,9913.666999999996,1569.8399999999997
2020-02-15,10368.53,1581.4,10034.305999999995,1572.6499999999999
2020-02-16,9904.17,1581.4,10063.232999999997,1574.4599999999998
2020-02-17,9937.67,1580.8,10081.433999999996,1575.2749999999999
2020-02-18,9703.93,1589.85,10071.072999999995,1576.995
2020-02-19,10180.65,1604.2,10098.425999999996,1580.15
2020-02-20,9604.72,1619.0,10042.656999999996,1584.73
2020-02-21,9606.86,1643.3,10017.863999999994,1592.0099999999998
2020-02-22,9696.58,1643.3,9959.983999999993,1599.9699999999998
2020-02-23,9669.63,1643.3,9891.516999999994,1606.7949999999996
2020-02-24,9989.39,1671.65,9866.212999999992,1615.8199999999997
2020-02-25,9663.75,1650.3,9795.734999999993,1622.7099999999996
2020-02-26,9309.15,1634.9,9736.232999999993,1628.0599999999997
2020-02-27,8785.52,1652.0,9621.017999999993,1635.1799999999998
2020-02-28,8804.72,1609.85,9531.096999999994,1637.1799999999998
2020-02-29,8712.35,1609.85,9384.266999999996,1637.7449999999997
2020-03-01,8534.17,1609.85,9277.211999999996,1636.8299999999997
2020-03-02,8912.82,1599.65,9207.807999999995,1632.4649999999997
2020-03-03,8912.82,1615.5,9129.431999999995,1629.685
2020-03-04,8754.34,1641.85,9037.902999999995,1629.54
2020-03-05,8758.9,1659.6,8914.853999999994,1628.335
2020-03-06,9067.39,1683.65,8855.217999999993,1631.67
2020-03-07,9155.89,1683.65,8839.891999999994,1636.545
2020-03-08,8898.63,1683.65,8851.202999999994,1639.7100000000003
2020-03-09,8039.38,1672.5,8774.668999999994,1645.975
2020-03-10,7931.94,1655.7,8696.627999999993,1650.56
2020-03-11,7885.46,1653.75,8631.756999999994,1654.95
2020-03-12,7936.65,1570.7,8534.139999999994,1652.0549999999998
2020-03-13,4830.21,1562.8,8125.8789999999935,1646.7849999999999
2020-03-14,5609.03,1562.8,7811.347999999994,1638.8799999999999
2020-03-15,5166.26,1562.8,7452.0839999999935,1629.1999999999998
2020-03-16,5348.44,1487.7,7080.188999999994,1609.605
2020-03-17,5026.35,1536.2,6667.234999999995,1594.8600000000001
2020-03-18,5357.61,1498.2,6313.132999999995,1576.315
2020-03-19,5410.23,1474.25,6050.217999999995,1556.4900000000002
